run,arm,epoch,checkpoint,baseline_run,lr,lora_rank,lora_alpha,proxy_leaderboard,aggregation_ID,object_recognition_ID,bucket_mean,acc_ID,acc_OOD,margin_ID,margin_OOD,number_margin_ID,number_margin_OOD,fo_class_macro_f1_ID,fo_class_macro_f1_OOD,clips_r_pooled,clips_bias,d_proxy_vs_baseline_same_epoch,d_margin_OOD_vs_baseline_same_epoch
21_rank32_v1,B_rank,1,checkpoint-901,21_lr_1e4_v1,0.0001,32,128,0.4865696302760002,0.3612565445026178,0.6118827160493827,0.5557867759223138,0.5053285968028419,0.631,0.1682948490230906,0.17125,0.0286458333333333,-0.0241327300150829,0.4992363635953515,0.6630965810576432,0.2061359815979557,-2.070484581497797,-0.0162024917587744,0.00875
21_rank32_v1,B_rank,2,checkpoint-1802,21_lr_1e4_v1,0.0001,32,128,0.576596131471786,0.4795811518324607,0.6736111111111112,0.6270117912260891,0.5910301953818827,0.6825,0.2539964476021314,0.22275,0.1510416666666666,0.0392156862745097,0.5451940436264254,0.7133594296401525,0.6292627401418787,-0.8135095447870775,0.008679949583091,0.0092499999999999
21_rank32_v1,B_rank,3,checkpoint-2703,21_lr_1e4_v1,0.0001,32,128,0.6094717536035162,0.48900523560209425,0.7299382716049383,0.6478182297429346,0.627886323268206,0.69125,0.2908525754884547,0.23150000000000004,0.15625000000000003,0.043740573152337814,0.5928047947277831,0.7040573205378404,0.636102973204206,-0.7004405286343611,0.019345064960248237,0.01550000000000007
