run,arm,epoch,checkpoint,baseline_run,lr,lora_rank,lora_alpha,proxy_leaderboard,aggregation_ID,object_recognition_ID,bucket_mean,acc_ID,acc_OOD,margin_ID,margin_OOD,number_margin_ID,number_margin_OOD,fo_class_macro_f1_ID,fo_class_macro_f1_OOD,clips_r_pooled,clips_bias,d_proxy_vs_baseline_same_epoch,d_margin_OOD_vs_baseline_same_epoch
21_vitlr_v1,A3_vitlr,1,checkpoint-901,21_lr_2e4_v1,0.0002,8,32,0.5063271604938271,0.4,0.6126543209876543,0.563767501815541,0.522202486678508,0.625,0.1851687388987566,0.16525,0.0807291666666666,-0.0113122171945701,0.6447940486278572,0.6378812538381559,0.4338485637448265,-1.227606461086637,0.0076881746493439,0.001
21_vitlr_v1,A3_vitlr,2,checkpoint-1802,21_lr_2e4_v1,0.0002,8,32,0.5598975502553164,0.437696335078534,0.6820987654320988,0.6089683829707955,0.5781527531083481,0.663,0.2411190053285968,0.20325,0.1119791666666666,0.026395173453997,0.6265657928889797,0.7217903079442739,0.5747490980005876,-0.7767988252569746,-0.0152385915583995,0.003
21_vitlr_v1,A3_vitlr,3,checkpoint-2703,21_lr_2e4_v1,0.0002,8,32,0.5825492049641264,0.4544502617801047,0.7106481481481481,0.6184667593448083,0.6016873889875666,0.65875,0.26465364120781526,0.19899999999999995,0.12760416666666666,0.026395173453997,0.6329608867412265,0.6962252427340588,0.6161506371720539,-0.5991189427312773,-0.02783191131794971,-0.035250000000000004
