run,arm,epoch,checkpoint,baseline_run,lr,lora_rank,lora_alpha,proxy_leaderboard,aggregation_ID,object_recognition_ID,bucket_mean,acc_ID,acc_OOD,margin_ID,margin_OOD,number_margin_ID,number_margin_OOD,fo_class_macro_f1_ID,fo_class_macro_f1_OOD,clips_r_pooled,clips_bias,d_proxy_vs_baseline_same_epoch,d_margin_OOD_vs_baseline_same_epoch
21_lr_2e4_v1,A2_lr,1,checkpoint-901,21_lr_1e4_v1,0.0002,8,32,0.4986389858444832,0.3884816753926701,0.6087962962962963,0.5592175321379278,0.5150976909413855,0.624,0.1780639431616341,0.16425,0.0651041666666666,-0.0128205128205128,0.6112405960736728,0.6759757528157277,0.4947474734745133,-1.594713656387665,-0.0041331361902915,0.00175
21_lr_2e4_v1,A2_lr,2,checkpoint-1802,21_lr_1e4_v1,0.0002,8,32,0.575136141813716,0.4596858638743455,0.6905864197530864,0.6153170905147012,0.5923623445825933,0.66,0.255328596802842,0.20025,0.12890625,0.0105580693815988,0.6827924101924728,0.7001325449941138,0.609678247168397,-0.9471365638766516,0.007219959925021,-0.0132499999999999
21_lr_2e4_v1,A2_lr,3,checkpoint-2703,21_lr_1e4_v1,0.0002,8,32,0.6103811162820761,0.4900523560209424,0.7307098765432098,0.6496140875528028,0.6287744227353463,0.694,0.291740674955595,0.23424999999999996,0.16796875000000003,0.037707390648567096,0.5473681741680833,0.7188617112065206,0.6804231513822349,-0.6960352422907485,0.020254427638808137,0.01824999999999999
